날짜,지역,상품아이디,일일판매량,가격,프로모션,온도,강수량,브랜드,상품이름,재고,재고--,판매량,수요
2025-01-21,Seoul,CU_I003,10,1700,0,15.7,2.67,CU,컵아이스크림,39,109,9.325925926,average
2025-01-22,Seoul,CU_I003,9,1700,0,14.6,0.26,CU,컵아이스크림,109,100,9.325925926,average
2025-01-23,Seoul,CU_I003,10,1700,0,15.4,0.96,CU,컵아이스크림,100,90,9.325925926,average
2025-01-24,Seoul,CU_I003,8,1700,0,13.5,0.49,CU,컵아이스크림,90,82,9.325925926,low demand
2025-01-25,Seoul,CU_I003,13,1700,0,14.5,0.78,CU,컵아이스크림,82,69,9.325925926,high demand
2025-01-26,Seoul,CU_I003,9,1700,0,14.4,2.93,CU,컵아이스크림,69,60,9.325925926,average
2025-01-27,Seoul,CU_I003,8,1700,0,12.8,1.51,CU,컵아이스크림,60,52,9.325925926,low demand
2025-01-28,Seoul,CU_I003,7,1700,0,17.6,1.5,CU,컵아이스크림,52,45,9.325925926,low demand
2025-01-29,Seoul,CU_I003,13,1700,0,17.1,2.38,CU,컵아이스크림,45,32,9.325925926,high demand
2025-01-30,Seoul,CU_I003,7,1700,0,21.5,0.0,CU,컵아이스크림,32,105,9.325925926,low demand
2025-01-31,Seoul,CU_I003,9,1700,0,17.9,1.42,CU,컵아이스크림,105,96,9.325925926,average
2025-02-01,Seoul,CU_I003,14,1700,0,15.2,1.17,CU,컵아이스크림,96,82,9.325925926,high demand
2025-02-02,Seoul,CU_I003,15,1700,0,16.4,0.74,CU,컵아이스크림,82,67,9.325925926,high demand
2025-02-03,Seoul,CU_I003,5,1700,0,16.3,0.0,CU,컵아이스크림,67,62,9.325925926,low demand
2025-02-04,Seoul,CU_I003,10,1700,0,17.2,0.12,CU,컵아이스크림,62,52,9.325925926,average
2025-02-05,Seoul,CU_I003,8,1700,0,18.6,1.41,CU,컵아이스크림,52,44,9.325925926,low demand
2025-02-06,Seoul,CU_I003,7,1700,0,20.6,0.79,CU,컵아이스크림,44,37,9.325925926,low demand
2025-02-07,Seoul,CU_I003,17,1600,1,20.4,0.0,CU,컵아이스크림,37,100,9.325925926,high demand
2025-02-08,Seoul,CU_I003,11,1700,0,19.1,1.55,CU,컵아이스크림,100,89,9.325925926,high demand
2025-02-09,Seoul,CU_I003,10,1700,0,17.9,1.4,CU,컵아이스크림,89,79,9.325925926,average
2025-02-10,Seoul,CU_I003,10,1700,0,20.2,1.16,CU,컵아이스크림,79,69,9.325925926,average
2025-02-11,Seoul,CU_I003,11,1700,0,19.1,0.97,CU,컵아이스크림,69,58,9.325925926,high demand
2025-02-12,Seoul,CU_I003,12,1700,0,18.4,1.19,CU,컵아이스크림,58,46,9.325925926,high demand
2025-02-13,Seoul,CU_I003,16,1700,0,22.7,2.45,CU,컵아이스크림,46,110,9.325925926,high demand
2025-02-14,Seoul,CU_I003,9,1700,0,17.1,1.1,CU,컵아이스크림,110,101,9.325925926,average
2025-02-15,Seoul,CU_I003,13,1700,0,22.0,1.19,CU,컵아이스크림,101,88,9.325925926,high demand
2025-02-16,Seoul,CU_I003,13,1700,0,18.4,0.0,CU,컵아이스크림,88,75,9.325925926,high demand
2025-02-17,Seoul,CU_I003,14,1700,0,18.6,1.69,CU,컵아이스크림,75,61,9.325925926,high demand
2025-02-18,Seoul,CU_I003,16,1700,0,23.1,2.08,CU,컵아이스크림,61,45,9.325925926,high demand
2025-02-19,Seoul,CU_I003,12,1700,0,18.7,0.39,CU,컵아이스크림,45,33,9.325925926,high demand
2025-02-20,Seoul,CU_I003,11,1700,0,19.0,1.27,CU,컵아이스크림,33,102,9.325925926,high demand
2025-02-21,Seoul,CU_I003,20,1600,1,20.5,1.51,CU,컵아이스크림,102,82,9.325925926,high demand
2025-02-22,Seoul,CU_I003,11,1700,0,20.4,0.34,CU,컵아이스크림,82,71,9.325925926,high demand
2025-02-23,Seoul,CU_I003,15,1700,0,20.6,0.95,CU,컵아이스크림,71,56,9.325925926,high demand
2025-02-24,Seoul,CU_I003,16,1700,0,19.8,1.23,CU,컵아이스크림,56,40,9.325925926,high demand
2025-02-25,Seoul,CU_I003,13,1700,0,21.2,0.0,CU,컵아이스크림,40,107,9.325925926,high demand
2025-02-26,Seoul,CU_I003,19,1700,0,26.3,1.62,CU,컵아이스크림,107,88,9.325925926,high demand
2025-02-27,Seoul,CU_I003,10,1700,0,21.3,1.01,CU,컵아이스크림,88,78,9.325925926,average
2025-02-28,Seoul,CU_I003,10,1700,0,20.8,1.27,CU,컵아이스크림,78,68,9.325925926,average
2025-03-01,Seoul,CU_I003,26,1700,0,24.7,1.66,CU,컵아이스크림,68,42,9.325925926,high demand
2025-03-02,Seoul,CU_I003,10,1700,0,18.4,1.24,CU,컵아이스크림,42,32,9.325925926,average
2025-03-03,Seoul,CU_I003,15,1700,0,23.9,1.95,CU,컵아이스크림,32,97,9.325925926,high demand
2025-03-04,Seoul,CU_I003,14,1700,0,22.6,1.19,CU,컵아이스크림,97,83,9.325925926,high demand
2025-03-05,Seoul,CU_I003,14,1700,0,22.5,1.26,CU,컵아이스크림,83,69,9.325925926,high demand
2025-03-06,Seoul,CU_I003,21,1700,0,23.8,1.32,CU,컵아이스크림,69,48,9.325925926,high demand
2025-03-07,Seoul,CU_I003,15,1700,0,22.5,0.91,CU,컵아이스크림,48,33,9.325925926,high demand
2025-03-08,Seoul,CU_I003,15,1700,0,22.7,1.12,CU,컵아이스크림,33,98,9.325925926,high demand
2025-03-09,Seoul,CU_I003,16,1700,0,25.1,0.0,CU,컵아이스크림,98,82,9.325925926,high demand
2025-03-10,Seoul,CU_I003,19,1400,1,23.6,1.88,CU,컵아이스크림,82,63,9.325925926,high demand
2025-03-11,Seoul,CU_I003,12,1700,0,18.3,1.5,CU,컵아이스크림,63,51,9.325925926,high demand
2025-03-12,Seoul,CU_I003,13,1700,0,20.4,1.0,CU,컵아이스크림,51,38,9.325925926,high demand
2025-03-13,Seoul,CU_I003,12,1700,0,23.6,1.12,CU,컵아이스크림,38,106,9.325925926,high demand
2025-03-14,Seoul,CU_I003,18,1700,0,24.1,1.57,CU,컵아이스크림,106,88,9.325925926,high demand
2025-03-15,Seoul,CU_I003,18,1700,0,22.9,0.14,CU,컵아이스크림,88,70,9.325925926,high demand
2025-03-16,Seoul,CU_I003,26,1500,1,24.5,0.0,CU,컵아이스크림,70,44,9.325925926,high demand
2025-03-17,Seoul,CU_I003,16,1700,0,21.6,0.0,CU,컵아이스크림,44,108,9.325925926,high demand
2025-03-18,Seoul,CU_I003,9,1700,0,21.1,1.33,CU,컵아이스크림,108,99,9.325925926,average
2025-03-19,Seoul,CU_I003,20,1700,0,24.9,1.79,CU,컵아이스크림,99,79,9.325925926,high demand
2025-03-20,Seoul,CU_I003,12,1700,0,22.8,0.56,CU,컵아이스크림,79,67,9.325925926,high demand
2025-03-21,Seoul,CU_I003,17,1700,0,22.0,0.94,CU,컵아이스크림,67,50,9.325925926,high demand
2025-03-22,Seoul,CU_I003,11,1700,0,20.3,0.0,CU,컵아이스크림,50,39,9.325925926,high demand
2025-03-23,Seoul,CU_I003,16,1700,0,21.4,1.84,CU,컵아이스크림,39,103,9.325925926,high demand
2025-03-24,Seoul,CU_I003,9,1700,0,24.2,0.62,CU,컵아이스크림,103,94,9.325925926,average
2025-03-25,Seoul,CU_I003,7,1700,0,19.2,0.8,CU,컵아이스크림,94,87,9.325925926,low demand
2025-03-26,Seoul,CU_I003,13,1700,0,22.6,1.23,CU,컵아이스크림,87,74,9.325925926,high demand
2025-03-27,Seoul,CU_I003,15,1700,0,23.6,0.04,CU,컵아이스크림,74,59,9.325925926,high demand
2025-03-28,Seoul,CU_I003,6,1700,0,19.3,2.1,CU,컵아이스크림,59,53,9.325925926,low demand
2025-03-29,Seoul,CU_I003,20,1700,0,23.6,1.53,CU,컵아이스크림,53,33,9.325925926,high demand
2025-03-30,Seoul,CU_I003,9,1400,1,20.8,1.12,CU,컵아이스크림,33,104,9.325925926,average
2025-03-31,Seoul,CU_I003,9,1700,0,25.9,1.16,CU,컵아이스크림,104,95,9.325925926,average
2025-04-01,Seoul,CU_I003,11,1700,0,23.0,1.87,CU,컵아이스크림,95,84,9.325925926,high demand
2025-04-02,Seoul,CU_I003,12,1700,0,23.2,1.73,CU,컵아이스크림,84,72,9.325925926,high demand
2025-04-03,Seoul,CU_I003,7,1700,0,17.5,0.99,CU,컵아이스크림,72,65,9.325925926,low demand
2025-04-04,Seoul,CU_I003,14,1700,0,22.0,0.08,CU,컵아이스크림,65,51,9.325925926,high demand
2025-04-05,Seoul,CU_I003,7,1700,0,21.2,1.41,CU,컵아이스크림,51,44,9.325925926,low demand
2025-04-06,Seoul,CU_I003,16,1700,0,24.5,0.22,CU,컵아이스크림,44,108,9.325925926,high demand
2025-04-07,Seoul,CU_I003,6,1700,0,19.1,0.11,CU,컵아이스크림,108,102,9.325925926,low demand
2025-04-08,Seoul,CU_I003,13,1700,0,24.7,0.99,CU,컵아이스크림,102,89,9.325925926,high demand
2025-04-09,Seoul,CU_I003,9,1700,0,22.8,2.27,CU,컵아이스크림,89,80,9.325925926,average
2025-04-10,Seoul,CU_I003,13,1700,0,20.1,1.4,CU,컵아이스크림,80,67,9.325925926,high demand
2025-04-11,Seoul,CU_I003,13,1700,0,22.0,2.12,CU,컵아이스크림,67,54,9.325925926,high demand
2025-04-12,Seoul,CU_I003,15,1700,0,24.4,1.63,CU,컵아이스크림,54,39,9.325925926,high demand
2025-04-13,Seoul,CU_I003,20,1400,1,19.3,1.25,CU,컵아이스크림,39,99,9.325925926,high demand
2025-04-14,Seoul,CU_I003,13,1700,0,25.3,0.37,CU,컵아이스크림,99,86,9.325925926,high demand
2025-04-15,Seoul,CU_I003,10,1700,0,25.1,1.17,CU,컵아이스크림,86,76,9.325925926,average
2025-04-16,Seoul,CU_I003,4,1700,0,20.4,0.32,CU,컵아이스크림,76,72,9.325925926,low demand
2025-04-17,Seoul,CU_I003,12,1700,0,23.1,0.1,CU,컵아이스크림,72,60,9.325925926,high demand
2025-04-18,Seoul,CU_I003,9,1700,0,21.8,2.01,CU,컵아이스크림,60,51,9.325925926,average
2025-04-19,Seoul,CU_I003,16,1700,0,22.1,1.05,CU,컵아이스크림,51,35,9.325925926,high demand
2025-04-20,Seoul,CU_I003,8,1700,0,21.9,0.94,CU,컵아이스크림,35,107,9.325925926,low demand
2025-04-21,Seoul,CU_I003,13,1700,0,24.7,0.4,CU,컵아이스크림,107,94,9.325925926,high demand
2025-04-22,Seoul,CU_I003,15,1700,0,23.2,1.11,CU,컵아이스크림,94,79,9.325925926,high demand
2025-04-23,Seoul,CU_I003,6,1700,0,19.7,0.23,CU,컵아이스크림,79,73,9.325925926,low demand
2025-04-24,Seoul,CU_I003,11,1700,0,20.5,0.62,CU,컵아이스크림,73,62,9.325925926,high demand
2025-04-25,Seoul,CU_I003,20,1700,0,16.7,0.56,CU,컵아이스크림,62,42,9.325925926,high demand
2025-04-26,Seoul,CU_I003,15,1700,0,21.8,1.44,CU,컵아이스크림,42,107,9.325925926,high demand
2025-04-27,Seoul,CU_I003,7,1700,0,18.6,2.46,CU,컵아이스크림,107,100,9.325925926,low demand
2025-04-28,Seoul,CU_I003,16,1400,1,19.7,1.05,CU,컵아이스크림,100,84,9.325925926,high demand
2025-04-29,Seoul,CU_I003,7,1700,0,19.2,0.82,CU,컵아이스크림,84,77,9.325925926,low demand
2025-04-30,Seoul,CU_I003,11,1700,0,21.6,0.0,CU,컵아이스크림,77,66,9.325925926,high demand
2025-05-01,Seoul,CU_I003,10,1700,0,19.0,0.21,CU,컵아이스크림,66,56,9.325925926,average
2025-05-02,Seoul,CU_I003,9,1700,0,22.8,0.35,CU,컵아이스크림,56,47,9.325925926,average
2025-05-03,Seoul,CU_I003,12,1700,0,21.7,1.9,CU,컵아이스크림,47,35,9.325925926,high demand
2025-05-04,Seoul,CU_I003,16,1700,0,20.4,2.07,CU,컵아이스크림,35,99,9.325925926,high demand
2025-05-05,Seoul,CU_I003,7,1700,0,24.0,1.56,CU,컵아이스크림,99,92,9.325925926,low demand
2025-05-06,Seoul,CU_I003,10,1700,0,18.9,0.56,CU,컵아이스크림,92,82,9.325925926,average
2025-05-07,Seoul,CU_I003,10,1700,0,21.6,1.4,CU,컵아이스크림,82,72,9.325925926,average
2025-05-08,Seoul,CU_I003,7,1700,0,19.0,0.36,CU,컵아이스크림,72,65,9.325925926,low demand
2025-05-09,Seoul,CU_I003,8,1700,0,21.7,0.4,CU,컵아이스크림,65,57,9.325925926,low demand
2025-05-10,Seoul,CU_I003,15,1700,0,18.7,0.0,CU,컵아이스크림,57,42,9.325925926,high demand
2025-05-11,Seoul,CU_I003,15,1700,0,20.8,0.44,CU,컵아이스크림,42,107,9.325925926,high demand
2025-05-12,Seoul,CU_I003,8,1700,0,14.6,1.05,CU,컵아이스크림,107,99,9.325925926,low demand
2025-05-13,Seoul,CU_I003,12,1700,0,18.3,0.95,CU,컵아이스크림,99,87,9.325925926,high demand
2025-05-14,Seoul,CU_I003,4,1700,0,20.1,1.24,CU,컵아이스크림,87,83,9.325925926,low demand
2025-05-15,Seoul,CU_I003,12,1700,0,16.0,0.98,CU,컵아이스크림,83,71,9.325925926,high demand
2025-05-16,Seoul,CU_I003,13,1700,0,17.4,0.76,CU,컵아이스크림,71,58,9.325925926,high demand
2025-05-17,Seoul,CU_I003,13,1700,0,19.3,0.26,CU,컵아이스크림,58,45,9.325925926,high demand
2025-05-18,Seoul,CU_I003,16,1700,0,21.7,0.4,CU,컵아이스크림,45,109,9.325925926,high demand
2025-05-19,Seoul,CU_I003,14,1500,1,18.0,1.84,CU,컵아이스크림,109,95,9.325925926,high demand
2025-05-20,Seoul,CU_I003,11,1700,0,22.1,0.54,CU,컵아이스크림,95,84,9.325925926,high demand
2025-05-21,Seoul,CU_I003,13,1700,0,18.0,1.56,CU,컵아이스크림,84,71,9.325925926,high demand
2025-05-22,Seoul,CU_I003,8,1700,0,18.5,1.35,CU,컵아이스크림,71,63,9.325925926,low demand
2025-05-23,Seoul,CU_I003,19,1600,1,17.8,1.07,CU,컵아이스크림,63,44,9.325925926,high demand
2025-05-24,Seoul,CU_I003,11,1700,0,20.1,1.95,CU,컵아이스크림,44,33,9.325925926,high demand
2025-05-25,Seoul,CU_I003,16,1700,0,21.0,0.69,CU,컵아이스크림,33,97,9.325925926,high demand
2025-05-26,Seoul,CU_I003,12,1700,0,15.9,1.9,CU,컵아이스크림,97,85,9.325925926,high demand
2025-05-27,Seoul,CU_I003,12,1700,0,16.4,1.61,CU,컵아이스크림,85,73,9.325925926,high demand
2025-05-28,Seoul,CU_I003,9,1700,0,19.3,0.03,CU,컵아이스크림,73,64,9.325925926,average
2025-05-29,Seoul,CU_I003,10,1700,0,14.1,0.64,CU,컵아이스크림,64,54,9.325925926,average
2025-05-30,Seoul,CU_I003,10,1700,0,17.7,1.15,CU,컵아이스크림,54,44,9.325925926,average
2025-05-31,Seoul,CU_I003,14,1700,0,15.7,0.96,CU,컵아이스크림,44,110,9.325925926,high demand
2025-06-01,Seoul,CU_I003,11,1700,0,15.8,2.13,CU,컵아이스크림,110,99,9.325925926,high demand
2025-06-02,Seoul,CU_I003,9,1700,0,10.9,0.34,CU,컵아이스크림,99,90,9.325925926,average
2025-06-03,Seoul,CU_I003,11,1700,0,15.3,0.86,CU,컵아이스크림,90,79,9.325925926,high demand
2025-06-04,Seoul,CU_I003,13,1500,1,17.9,2.17,CU,컵아이스크림,79,66,9.325925926,high demand
2025-06-05,Seoul,CU_I003,13,1700,0,14.4,1.21,CU,컵아이스크림,66,53,9.325925926,high demand
2025-06-06,Seoul,CU_I003,12,1700,0,15.7,0.46,CU,컵아이스크림,53,41,9.325925926,high demand
2025-06-07,Seoul,CU_I003,13,1700,0,15.4,1.39,CU,컵아이스크림,41,108,9.325925926,high demand
2025-06-08,Seoul,CU_I003,11,1700,0,15.2,1.11,CU,컵아이스크림,108,97,9.325925926,high demand
2025-06-09,Seoul,CU_I003,9,1700,0,15.3,1.42,CU,컵아이스크림,97,88,9.325925926,average
2025-06-10,Seoul,CU_I003,9,1700,0,12.0,0.57,CU,컵아이스크림,88,79,9.325925926,average
2025-06-11,Seoul,CU_I003,6,1700,0,12.1,2.02,CU,컵아이스크림,79,73,9.325925926,low demand
2025-06-12,Seoul,CU_I003,14,1700,0,21.0,2.5,CU,컵아이스크림,73,59,9.325925926,high demand
2025-06-13,Seoul,CU_I003,13,1700,0,18.0,0.26,CU,컵아이스크림,59,46,9.325925926,high demand
2025-06-14,Seoul,CU_I003,11,1700,0,15.2,1.32,CU,컵아이스크림,46,35,9.325925926,high demand
2025-06-15,Seoul,CU_I003,12,1700,0,14.9,1.84,CU,컵아이스크림,35,103,9.325925926,high demand
2025-06-16,Seoul,CU_I003,9,1700,0,13.6,2.33,CU,컵아이스크림,103,94,9.325925926,average
2025-06-17,Seoul,CU_I003,11,1700,0,15.0,2.78,CU,컵아이스크림,94,83,9.325925926,high demand
2025-06-18,Seoul,CU_I003,9,1700,0,12.8,0.0,CU,컵아이스크림,83,74,9.325925926,average
2025-06-19,Seoul,CU_I003,9,1700,0,8.5,0.56,CU,컵아이스크림,74,65,9.325925926,average
2025-06-20,Seoul,CU_I003,8,1700,0,13.5,0.72,CU,컵아이스크림,65,57,9.325925926,low demand
2025-06-21,Seoul,CU_I003,8,1700,0,13.0,1.39,CU,컵아이스크림,57,49,9.325925926,low demand
2025-06-22,Seoul,CU_I003,9,1700,0,12.5,1.54,CU,컵아이스크림,49,40,9.325925926,average
2025-06-23,Seoul,CU_I003,10,1700,0,10.6,2.66,CU,컵아이스크림,40,110,9.325925926,average
2025-06-24,Seoul,CU_I003,12,1700,0,12.9,2.62,CU,컵아이스크림,110,98,9.325925926,high demand
2025-06-25,Seoul,CU_I003,7,1700,0,12.6,3.88,CU,컵아이스크림,98,91,9.325925926,low demand
2025-06-26,Seoul,CU_I003,17,1600,1,13.4,2.99,CU,컵아이스크림,91,74,9.325925926,high demand
2025-06-27,Seoul,CU_I003,12,1700,0,13.1,1.55,CU,컵아이스크림,74,62,9.325925926,high demand
2024-10-01,Seoul,CU_I004,2,1700,0,-2.2,1.29,CU,빙수컵,100,98,9.481481481,low demand
2024-10-02,Seoul,CU_I004,2,1700,0,-3.1,0.8,CU,빙수컵,98,96,9.481481481,low demand
2024-10-03,Seoul,CU_I004,4,1700,0,-1.1,1.42,CU,빙수컵,96,92,9.481481481,low demand
2024-10-04,Seoul,CU_I004,2,1700,0,-2.9,0.0,CU,빙수컵,92,90,9.481481481,low demand
2024-10-05,Seoul,CU_I004,2,1700,0,-2.1,1.89,CU,빙수컵,90,88,9.481481481,low demand
2024-10-06,Seoul,CU_I004,3,1700,0,-2.4,1.45,CU,빙수컵,88,85,9.481481481,low demand
2024-10-07,Seoul,CU_I004,4,1700,0,-0.9,1.4,CU,빙수컵,85,81,9.481481481,low demand
2024-10-08,Seoul,CU_I004,4,1700,0,-0.9,0.38,CU,빙수컵,81,77,9.481481481,low demand
2024-10-09,Seoul,CU_I004,3,1700,0,-2.8,1.99,CU,빙수컵,77,74,9.481481481,low demand
2024-10-10,Seoul,CU_I004,3,1700,0,-2.2,1.59,CU,빙수컵,74,71,9.481481481,low demand
2024-10-11,Seoul,CU_I004,1,1700,0,-5.3,1.57,CU,빙수컵,71,70,9.481481481,low demand
2024-10-12,Seoul,CU_I004,5,1700,0,-2.1,0.77,CU,빙수컵,70,65,9.481481481,low demand
2024-10-13,Seoul,CU_I004,2,1700,0,-7.0,2.03,CU,빙수컵,65,63,9.481481481,low demand
2024-10-14,Seoul,CU_I004,2,1700,0,-1.0,1.08,CU,빙수컵,63,61,9.481481481,low demand
2024-10-15,Seoul,CU_I004,4,1700,0,-0.8,1.52,CU,빙수컵,61,57,9.481481481,low demand
2024-10-16,Seoul,CU_I004,4,1700,0,-0.2,0.59,CU,빙수컵,57,53,9.481481481,low demand
2024-10-17,Seoul,CU_I004,3,1700,0,-1.6,0.62,CU,빙수컵,53,50,9.481481481,low demand
2024-10-18,Seoul,CU_I004,3,1700,0,-1.9,2.0,CU,빙수컵,50,47,9.481481481,low demand
2024-10-19,Seoul,CU_I004,4,1700,0,-1.0,1.2,CU,빙수컵,47,43,9.481481481,low demand
2024-10-20,Seoul,CU_I004,4,1700,0,-2.0,0.45,CU,빙수컵,43,39,9.481481481,low demand
2024-10-21,Seoul,CU_I004,1,1700,0,0.2,2.37,CU,빙수컵,39,38,9.481481481,low demand
2024-10-22,Seoul,CU_I004,3,1700,0,-1.7,2.81,CU,빙수컵,38,35,9.481481481,low demand
2024-10-23,Seoul,CU_I004,2,1700,0,-4.9,1.24,CU,빙수컵,35,33,9.481481481,low demand
2024-10-24,Seoul,CU_I004,3,1700,0,2.0,0.03,CU,빙수컵,33,110,9.481481481,low demand
2024-10-25,Seoul,CU_I004,1,1700,0,-4.7,0.58,CU,빙수컵,110,109,9.481481481,low demand
2024-10-26,Seoul,CU_I004,2,1700,0,-5.4,0.11,CU,빙수컵,109,107,9.481481481,low demand
2024-10-27,Seoul,CU_I004,8,1700,0,0.7,0.38,CU,빙수컵,107,99,9.481481481,low demand
2024-10-28,Seoul,CU_I004,3,1700,0,-2.4,0.65,CU,빙수컵,99,96,9.481481481,low demand
2024-10-29,Seoul,CU_I004,3,1700,0,0.6,0.52,CU,빙수컵,96,93,9.481481481,low demand
2024-10-30,Seoul,CU_I004,3,1700,0,-2.0,0.0,CU,빙수컵,93,90,9.481481481,low demand
2024-10-31,Seoul,CU_I004,2,1700,0,-1.8,1.38,CU,빙수컵,90,88,9.481481481,low demand
2024-11-01,Seoul,CU_I004,3,1700,0,-3.8,1.44,CU,빙수컵,88,85,9.481481481,low demand
2024-11-02,Seoul,CU_I004,5,1700,0,1.2,0.05,CU,빙수컵,85,80,9.481481481,low demand
2024-11-03,Seoul,CU_I004,5,1700,0,-1.4,0.0,CU,빙수컵,80,75,9.481481481,low demand
2024-11-04,Seoul,CU_I004,5,1500,1,-2.3,2.69,CU,빙수컵,75,70,9.481481481,low demand
2024-11-05,Seoul,CU_I004,1,1700,0,-6.0,1.43,CU,빙수컵,70,69,9.481481481,low demand
2024-11-06,Seoul,CU_I004,4,1700,0,0.9,0.53,CU,빙수컵,69,65,9.481481481,low demand
2024-11-07,Seoul,CU_I004,5,1700,0,1.5,1.49,CU,빙수컵,65,60,9.481481481,low demand
2024-11-08,Seoul,CU_I004,4,1700,0,2.3,0.0,CU,빙수컵,60,56,9.481481481,low demand
2024-11-09,Seoul,CU_I004,5,1700,0,1.4,1.4,CU,빙수컵,56,51,9.481481481,low demand
2024-11-10,Seoul,CU_I004,3,1700,0,-1.5,1.1,CU,빙수컵,51,48,9.481481481,low demand
2024-11-11,Seoul,CU_I004,3,1700,0,-2.6,0.81,CU,빙수컵,48,45,9.481481481,low demand
2024-11-12,Seoul,CU_I004,5,1700,0,1.8,0.67,CU,빙수컵,45,40,9.481481481,low demand
2024-11-13,Seoul,CU_I004,3,1700,0,-2.5,1.22,CU,빙수컵,40,37,9.481481481,low demand
2024-11-14,Seoul,CU_I004,2,1700,0,-3.2,0.3,CU,빙수컵,37,35,9.481481481,low demand
2024-11-15,Seoul,CU_I004,5,1700,0,3.8,1.6,CU,빙수컵,35,110,9.481481481,low demand
2024-11-16,Seoul,CU_I004,5,1700,0,0.5,0.64,CU,빙수컵,110,105,9.481481481,low demand
2024-11-17,Seoul,CU_I004,3,1700,0,-0.5,0.93,CU,빙수컵,105,102,9.481481481,low demand
2024-11-18,Seoul,CU_I004,4,1700,0,-0.2,3.08,CU,빙수컵,102,98,9.481481481,low demand
2024-11-19,Seoul,CU_I004,4,1700,0,2.6,1.57,CU,빙수컵,98,94,9.481481481,low demand
2024-11-20,Seoul,CU_I004,8,1700,0,2.9,0.94,CU,빙수컵,94,86,9.481481481,low demand
2024-11-21,Seoul,CU_I004,3,1700,0,-1.0,0.0,CU,빙수컵,86,83,9.481481481,low demand
2024-11-22,Seoul,CU_I004,7,1700,0,6.9,1.16,CU,빙수컵,83,76,9.481481481,low demand
2024-11-23,Seoul,CU_I004,4,1700,0,2.3,1.67,CU,빙수컵,76,72,9.481481481,low demand
2024-11-24,Seoul,CU_I004,7,1700,0,0.7,0.87,CU,빙수컵,72,65,9.481481481,low demand
2024-11-25,Seoul,CU_I004,5,1700,0,2.0,0.18,CU,빙수컵,65,60,9.481481481,low demand
2024-11-26,Seoul,CU_I004,6,1700,0,3.3,0.0,CU,빙수컵,60,54,9.481481481,low demand
2024-11-27,Seoul,CU_I004,8,1700,0,5.5,2.32,CU,빙수컵,54,46,9.481481481,low demand
2024-11-28,Seoul,CU_I004,6,1700,0,4.0,0.79,CU,빙수컵,46,40,9.481481481,low demand
2024-11-29,Seoul,CU_I004,3,1700,0,0.2,1.07,CU,빙수컵,40,37,9.481481481,low demand
2024-11-30,Seoul,CU_I004,4,1700,0,-0.2,0.09,CU,빙수컵,37,33,9.481481481,low demand
2024-12-01,Seoul,CU_I004,6,1700,0,3.3,0.95,CU,빙수컵,33,107,9.481481481,low demand
2024-12-02,Seoul,CU_I004,7,1700,0,5.8,1.04,CU,빙수컵,107,100,9.481481481,low demand
2024-12-03,Seoul,CU_I004,6,1700,0,3.5,1.22,CU,빙수컵,100,94,9.481481481,low demand
2024-12-04,Seoul,CU_I004,5,1700,0,3.3,0.74,CU,빙수컵,94,89,9.481481481,low demand
2024-12-05,Seoul,CU_I004,5,1700,0,2.3,0.0,CU,빙수컵,89,84,9.481481481,low demand
2024-12-06,Seoul,CU_I004,7,1700,0,6.2,0.1,CU,빙수컵,84,77,9.481481481,low demand
2024-12-07,Seoul,CU_I004,5,1700,0,4.7,1.32,CU,빙수컵,77,72,9.481481481,low demand
2024-12-08,Seoul,CU_I004,5,1700,0,5.9,0.0,CU,빙수컵,72,67,9.481481481,low demand
2024-12-09,Seoul,CU_I004,3,1700,0,7.9,1.12,CU,빙수컵,67,64,9.481481481,low demand
2024-12-10,Seoul,CU_I004,4,1700,0,10.4,0.28,CU,빙수컵,64,60,9.481481481,low demand
2024-12-11,Seoul,CU_I004,7,1700,0,5.4,0.18,CU,빙수컵,60,53,9.481481481,low demand
2024-12-12,Seoul,CU_I004,6,1500,1,6.7,0.0,CU,빙수컵,53,47,9.481481481,low demand
2024-12-13,Seoul,CU_I004,6,1700,0,7.6,0.89,CU,빙수컵,47,41,9.481481481,low demand
2024-12-14,Seoul,CU_I004,7,1700,0,6.2,2.43,CU,빙수컵,41,34,9.481481481,low demand
2024-12-15,Seoul,CU_I004,7,1700,0,8.1,0.89,CU,빙수컵,34,107,9.481481481,low demand
2024-12-16,Seoul,CU_I004,5,1700,0,6.2,1.62,CU,빙수컵,107,102,9.481481481,low demand
2024-12-17,Seoul,CU_I004,6,1700,0,11.4,0.76,CU,빙수컵,102,96,9.481481481,low demand
2024-12-18,Seoul,CU_I004,10,1700,0,6.9,0.52,CU,빙수컵,96,86,9.481481481,average
2024-12-19,Seoul,CU_I004,12,1600,1,11.1,1.77,CU,빙수컵,86,74,9.481481481,high demand
2024-12-20,Seoul,CU_I004,7,1700,0,6.0,0.0,CU,빙수컵,74,67,9.481481481,low demand
2024-12-21,Seoul,CU_I004,9,1700,0,5.7,0.7,CU,빙수컵,67,58,9.481481481,average
2024-12-22,Seoul,CU_I004,9,1500,1,8.5,1.44,CU,빙수컵,58,49,9.481481481,average
2024-12-23,Seoul,CU_I004,8,1700,0,8.6,0.44,CU,빙수컵,49,41,9.481481481,low demand
2024-12-24,Seoul,CU_I004,7,1700,0,9.1,1.16,CU,빙수컵,41,34,9.481481481,low demand
